review,clean_review,current_label,lexicon_score,suggested_label,reason,evidence_pattern,confidence_level,category
Susah sekali buat masuknya padahal password udah bener,susah masuknya padahal password udah bener,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,susah masuk,high,neutral_zero
Ribet kebanyakan minta di update,ribet kebanyakan minta update,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,ribet,high,neutral_zero
parahhh,parahhh,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,parah,high,neutral_zero
Aplikasi ini super lambat,aplikasi super lambat,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,lambat,high,neutral_zero
parahhhh,parahhhh,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,parah,high,neutral_zero
Kirain aplikasi terbru makin enteng Ternyata oh ternyata lemotnya,kirain aplikasi terbru enteng ternyata oh ternyata lemotnya,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,lemot,high,neutral_zero
parahhhhhhhhh,parahhhhhhhhh,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,parah,high,neutral_zero
Semakin ke sini semakin lemot .. susah di akses,lambat susah akses,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,lemot; lambat,high,neutral_zero
Tmbah Update tambah gak jelas aplgi setiap jam ½10 malam mau transaksi erorr teruss jaringann..,tmbah update tambah tidak jelas aplgi setiap jam 10 malam transaksi erorr teruss jaringann,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,eror,high,neutral_zero
"Aplikasi mobile banking yang sangat mudah di gunakan bisa bayar apa aja pake aplikasi ini ,saya merekomendasikan mobile banking ini, karena bayar apa aja jadi ga ribet dari segi tampilan juga menarik dan bersahabat..",aplikasi mobile banking mudah gunakan bisa bayar pakai aplikasi merekomendasikan mobile banking bayar tidak ribet segi tampilan menarik bersahabat,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,ribet,high,neutral_zero
Bank terburuk di indonesia untuk semua halnya 👎,bank terburuk indonesia halnya,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,buruk,high,neutral_zero
"woii minn gua mau bikin akun malah stak di foto gimna ini, udh make wifi pdhl udh berkali kali kg bisa payah",woii minn gua bikin akun stak foto gimna make wifi pdhl berkali kg bisa payah,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,payah,high,neutral_zero
"Makin kesini makin lemot , mending gausah ada lagi jakone daripada nyusahin doang",kesini lambat mending gausah jakone nyusahin doang,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,lemot; lambat,high,neutral_zero
"Dari lebaran sampai hari ini masih aja error, semua duit gue di bank DKI weeh sedangkan Mbanking kaga bisa dibuka, terus mau ngambil duit pake ATM jg duitnya kaga bisa keluar. Tolong dong di TL ini, masa iyaa kita para nasabah DKI harus nunggu selama ini?",lebaran hari error duit gue bank dki weeh sedangkan mbanking kaga bisa dibuka ngambil duit pakai atm jg duitnya kaga bisa keluar tolong tl masa iyaa kita nasabah dki nunggu selama,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,error,high,neutral_zero
BANK DAERAH TERBURUK YG PERNAH ADA,bank daerah terburuk,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,buruk,high,neutral_zero
login sangat sulit,login sulit,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,sulit login,high,neutral_zero
payah sulit diakses,payah sulit diakses,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,payah,high,neutral_zero
ganti hape registrasi ulang eror 0404 terussss.. help,ganti hape registrasi ulang error 0404 terussss help,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,error; eror,high,neutral_zero
"tampilannya ga ribet, jadi mudahh dipahami sama pengguna baru 🫶🏻",tampilannya tidak ribet mudahh dipahami pengguna,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,ribet,high,neutral_zero
"untuk programmer nya tolong di perbaiki segera,karna sampai saat ini skrg tdk bisa untuk transfer e wallet ataupun menarik uang secara offline di ATM nya...parah bngt programmer nya untuk program nya lama bngt untuk memperbarui perangkat nya",programmer nya tolong perbaiki segera skrg tidak bisa transfer e wallet ataupun menarik uang secara offline atm nya parah bngt programmer nya program nya bngt memperbarui perangkat nya,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,parah,high,neutral_zero
"eror sdh 3 hari tidak bisa transfer ke bank Laen, top up ke dana, gopay , bayar Qris dll",error 3 hari tidak bisa transfer bank laen top up dana gopay bayar qris dll,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,error; eror,high,neutral_zero
"Aplikasi yg sangat menarik karena fiturnya lengkap, dan tidak ribet cara menggunakannya. Sangat ringan pula aplikasinya jdi tak membebani hp.. recomended bgt dech...",aplikasi menarik fiturnya lengkap tidak ribet menggunakannya ringan aplikasi jdi tak membebani hp recomended banget dech,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,ribet,high,neutral_zero
Aplikasinya sering loading lama setiap kali buka dan bahkan suka error. Bikin naik darah yg ada. Saran saya jangan menggunakan dan menabung di bank ini deh klo sistemnya gak diperbaiki.,aplikasi loading setiap buka bahkan suka error bikin naik darah saran jangan menggunakan menabung bank deh klo sistemnya tidak diperbaiki,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,error,high,neutral_zero
Mempermudah transaksi trus ga ribet sama sekali,mempermudah transaksi tidak ribet,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,ribet,high,neutral_zero
Setelah ganti device malah loading terus g bisa kebuka ...lemot bgt,setelah ganti device loading tidak bisa kebuka lambat banget,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,lemot; lambat,high,neutral_zero
Knp Jack one mobile yg baru kok malah sering banget error ya...,knp jack one mobile kok banget error ya,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,error,high,neutral_zero
Mobile banking terpayah si ini,mobile banking terpayah si,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,payah,high,neutral_zero
"Mau isi dana 100rb gara² eror jd 200rb, gimana nih dki mobile, tolong di perbaiki erornya",isi dana 100rb gara error 200rb gimana nih dki mobile tolong perbaiki erornya,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,error; eror,high,neutral_zero
"Haduh perbaikan malah berlarut2 ga bisa transfer antar bank nungguin udah berapa jam ampun,buruk2.",haduh perbaikan berlarut2 tidak bisa transfer antar bank nungguin udah jam ampun buruk2,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,buruk,high,neutral_zero
Lemot bgt cuma utk cek saldo jackcardnya,lambat banget cek saldo jackcardnya,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,lemot; lambat,high,neutral_zero
"dua kali tarik tunai,saldo kepotong uang ga keluar, udh itu via jakone transfer hanya sesama DKI,dompet Digital pun ga ada.... payah....payah ..",tarik tunai saldo kepotong uang tidak keluar via jakone transfer sesama dki dompet digital tidak payah payah,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,payah,high,neutral_zero
Abis diupdate kenapa jd susah buat login? Jd lemot banget,abis diupdate kenapa susah login lambat banget,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,lemot; lambat,high,neutral_zero
Bisa atur mau nabung berapa lama sama avail dipake buat transaksi pulsa tanpa error,bisa atur nabung avail dipake transaksi pulsa error,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,error,high,neutral_zero
"sulit buat qris, dan lemot terus asal buka aplikasi",sulit qris lambat asal buka aplikasi,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,lemot; lambat,high,neutral_zero
Makin payah,payah,netral,0.0,negatif,neutral_zero: negative phrase canceled to zero,payah,high,neutral_zero
"Aplikasi mbanking sangat bagus, banyak manfaatnya, sekaligus banyak sekali fitur didalamnya, kalian wajib download aplikasi yg mempunya ATM jakone karena bermanfaat sekali",aplikasi mbanking bagus manfaatnya sekaligus fitur didalamnya kalian wajib download aplikasi mempunya atm jakone bermanfaat,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,bagus,high,neutral_zero
Mantappssssss,mantappssssss,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,mantap,high,neutral_zero
APLIKASI YG SANGAT MUDAH UNTUK MEMBUKA REKENING BANK DKI,aplikasi mudah membuka rekening bank dki,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,aplikasi mudah,high,neutral_zero
Apk yang sangat membantu,aplikasi membantu,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,sangat membantu,high,neutral_zero
"Aplikasi yang sangat membantu, mempermudah sekali, gampang di fahami, saya suka sekali sama aplikasi ini",aplikasi membantu mempermudah gampang fahami suka aplikasi,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,sangat membantu,high,neutral_zero
"Bagus versi yang lama, karna yang baru tidak bisa buka mutasi terakhir",bagus versi tidak bisa buka mutasi,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,bagus,high,neutral_zero
Keren,keren,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,keren,high,neutral_zero
"Aplikasi JakOne mobile bagus sekali. Banyak fiturnya, sangat membantu saya dalam transfer dan pembayaran apa pun. Apk ini bagus ukuran nya pun ngak perlu penyimpanan yang banyak",aplikasi jakone mobile bagus fiturnya membantu transfer pembayaran aplikasi bagus ukuran nya ngak penyimpanan,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,sangat membantu; bagus,high,neutral_zero
Aplikasi nya sangat membantu sekali,aplikasi nya membantu,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,sangat membantu; membantu sekali,high,neutral_zero
Aplikasi sangat bagus dan perlu dikasih bintang 10 kalo bisa josshtt,aplikasi bagus dikasih bintang 10 bisa josshtt,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,bagus,high,neutral_zero
fitur-fitur diaplikasi Jakone keren baget,fitur fitur diaplikasi jakone keren baget,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,keren,high,neutral_zero
Recommended 😍,recommended,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,recommended,high,neutral_zero
Sangat baguss,baguss,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,bagus,high,neutral_zero
keren lo.,keren lo,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,keren,high,neutral_zero
Sangat membatu dalam usaha saya... the best dan recommended banget lah ini aplikasi,membatu usaha the best recommended banget aplikasi,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,recommended,high,neutral_zero
"Aplikasi Mudah di gunakan! Aplikasi Cepat, tampilan nya user friendly aman dan terpercaya.",aplikasi mudah gunakan aplikasi cepat tampilan nya user friendly aman terpercaya,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,aplikasi mudah; cepat,high,neutral_zero
mantapp..,mantapp,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,mantap,high,neutral_zero
Aplikasi JakOne Mobile sangat mudah dipahami dari vitur2 aplikasinya dah viturnyapun sangat menarik bagus banget.,aplikasi jakone mobile mudah dipahami vitur2 aplikasi dah viturnyapun menarik bagus banget,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,bagus,high,neutral_zero
"Aplikasi yang bagus, memudahkan kita banget untuk transaksi online. Kalo mager keluar juga bisa buat bayar tagihan PLN, beli pulsa dan paket data juga",aplikasi bagus memudahkan kita banget transaksi online mager keluar bisa bayar tagihan pln beli pulsa paket data,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,bagus; memudahkan,high,neutral_zero
Apk yang sangat baik mudah d mngerti,aplikasi mudah d mngerti,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,aplikasi mudah,high,neutral_zero
Bagusss,bagusss,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,bagus,high,neutral_zero
Mantaps,mantaps,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,mantap,high,neutral_zero
Kerenn👍👍,kerenn,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,keren,high,neutral_zero
Jakone Mobile apk yang bagus untuk kamu coba,jakone mobile aplikasi bagus coba,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,bagus,high,neutral_zero
terbaikk,terbaikk,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,terbaik,high,neutral_zero
Keren masih optimal,keren optimal,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,keren,high,neutral_zero
Aplikasi multi fungsi dan mudah digunakan,aplikasi multi fungsi mudah digunakan,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,mudah digunakan,high,neutral_zero
Sangattt baguss,sangattt baguss,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,bagus,high,neutral_zero
Aplikasi semakin menarik dan inovatif.Keren Bank DKI,aplikasi menarik inovatif keren bank dki,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,keren,high,neutral_zero
Jakone mobile bank dki makin keren 🥰,jakone mobile bank dki keren,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,keren,high,neutral_zero
"Ganti aplikasi baru malah Ribed, ngisi data ulang,kalau memang data ada yg berubah pasti nasabah dateng ke Bank,kalau ribed kaya gini mending pakai aplikasi yang lama,udah jelas gak ribed hanya isi email,no rek,no hp,nama,pin,langsung bisa dipakai,nah ini yg baru malah bertele harus ngisi data lagi.kalau mau ganti aplikasi tuh yg praktis,jangan bikin ribed registrasinya.",ganti aplikasi ribed ngisi data ulang data berubah pasti nasabah dateng bank ribed kaya gini mending pakai aplikasi udah jelas tidak ribed isi email no rek no hp nama pin langsung bisa dipakai nah bertele ngisi data ganti aplikasi tuh praktis jangan bikin ribed registrasinya,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,praktis,high,neutral_zero
Fiturnya keren,fiturnya keren,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,keren,high,neutral_zero
"Aplikasi mudah di gunakan, Tampilan baru keren, setidaknya aplikasi mampu membantu orang"" dalam mencari informasi tentang jakarta",aplikasi mudah gunakan tampilan keren setidaknya aplikasi membantu orang mencari informasi jakarta,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,aplikasi mudah; keren,high,neutral_zero
Mantapppp,mantapppp,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,mantap,high,neutral_zero
Keren banget. Ini nih aplikasi yang cepat mudah digunakan dan tidak bikin bingung nasabahnya dalam bertransaksi.selain itu fiturnya juga banyak dan tampilannya juga baru. Keren banget pokoknya gak nyesel kalau download.,keren banget nih aplikasi cepat mudah digunakan tidak bikin bingung nasabahnya bertransaksi fiturnya tampilannya keren banget pokoknya tidak nyesel download,netral,0.0,positif,neutral_zero: positive phrase canceled to zero,mudah digunakan; keren; cepat,high,neutral_zero
