review,label,split_set,review_id,clean_review,rating,review_date,app_version,thumbs_up_count,year,lexicon_score_v3,label_v3
tampilanya simple keren ringan,positif,test,56dc3953-c43b-4949-8ed8-461e750457d2,tampilanya simple keren ringan,5,2022-09-13 22:40:59,1.0.1,0,2022,1.7999999999999998,positif
payah lambat banget nyesek upgrade,negatif,train,d5a56a0c-5167-45f3-9106-2e265c69b36b,payah lambat banget nyesek upgrade,1,2023-06-09 08:14:28,2.0.0,0,2023,-1.6,negatif
ribet gajelas swring gangguan update pas dibuka suruh pembaruan lg,negatif,train,fda42a0f-9fc9-4ffa-8a33-6fa026d4836d,ribet gajelas swring gangguan update pas dibuka suruh pembaruan lg,1,2023-05-18 17:56:06,1.0.12,0,2023,-0.5999999999999999,negatif
abis diupdate kenapa susah login lambat banget,negatif,test,ec9ab54e-15d9-4071-a50f-982e63c9e06c,abis diupdate kenapa susah login lambat banget,2,2023-02-21 11:15:21,1.0.7,0,2023,-1.8,negatif
kenapa tidak bisa transfer antar bank tidak bisa isi ovo gopay,negatif,train,408a0414-39bd-44b7-ac2d-874850067c53,kenapa tidak bisa transfer antar bank tidak bisa isi ovo gopay,2,2025-04-01 15:20:45,2.17.1,1,2025,-2.6,negatif
kenapa top up iwalet nya tidak bank an coba kok hapuss,positif,train,f191e04c-605e-4f72-ae63-4f42fad5ba50,kenapa top up iwalet nya tidak bank an coba kok hapuss,1,2025-04-04 17:43:26,2.17.1,0,2025,1.0,positif
oke,positif,train,f0e9af3d-2a98-47d0-9a90-ec05d9f3d564,oke,5,2023-05-19 16:30:41,1.0.12,0,2023,0.6,positif
fitur fiturnya memudahkan penggunanya maju new jakone mobile,positif,train,d7cadc05-154c-4460-94e5-ad8929e509e3,fitur fiturnya memudahkan penggunanya maju new jakone mobile,5,2022-07-22 10:52:35,1.0.0,0,2022,0.8,positif
awesome,netral,train,ebb772bc-d610-4e89-ace1-1ffec495db56,awesome,5,2024-04-18 23:00:14,,0,2024,0.0,netral
update terbaru sulit login padahal kuota atas 10 gb entah jaringan provider nya ato,negatif,train,4a25da91-f922-438d-8c3f-498d4df8d566,update terbaru sulit login padahal kuota atas 10 gb entah jaringan provider nya ato,3,2023-02-18 09:19:21,1.0.7,1,2023,-2.0,negatif
mending bukain lapangan kerja cape orang bodo duit ambil susah pindahin hp susah tidak ikhlas tidak ngasih ngambil duit persulit sma aplikasi keterbelakangan orang indo mah teknologi,negatif,train,edcf85d0-2a43-4128-8269-6a6a9dbca52c,mending bukain lapangan kerja cape orang bodo duit ambil susah pindahin hp susah tidak ikhlas tidak ngasih ngambil duit persulit sma aplikasi keterbelakangan orang indo mah teknologi,1,2023-12-03 17:24:21,2.4.0,0,2023,-5.6,negatif
bagusssss,netral,train,d0ab4045-0ded-485a-9849-e22b8882b2bc,bagusssss,5,2023-06-09 10:45:49,1.0.12,0,2023,0.0,netral
kenapa setiap tgl gajian pasti error bikin menghambat alur keuangan org,negatif,train,67b71582-5eb5-4360-b192-006cdd514084,kenapa setiap tgl gajian pasti error bikin menghambat alur keuangan org,1,2025-09-01 17:49:44,2.17.1,0,2025,-1.8,negatif
over alla udah oke sih udah jarang trouble kedepannya bisa ditingkatkan pelayanannya tidak mengecewakan pengguna,positif,train,a0ffc004-b989-4943-b3c8-6d51b7dd67c3,over alla udah oke sih udah jarang trouble kedepannya bisa ditingkatkan pelayanannya tidak mengecewakan pengguna,5,2025-08-22 19:34:36,2.17.1,0,2025,1.6,positif
aplikasi nya memudahkan menyulitkan cetak rekening koran tidak bisa transfer bank tidak bisa perbaiki sistem nya gangguan,negatif,test,e861c7b6-4471-4ba2-9cb8-223698eb4e13,aplikasi nya memudahkan menyulitkan cetak rekening koran tidak bisa transfer bank tidak bisa perbaiki sistem nya gangguan,1,2025-05-06 22:36:03,2.17.1,1,2025,-2.4000000000000004,negatif
aplikasi bagus fitur nya lengkap banget membantu bertransaksi lebih mudah cepat berkembang lebih ya aplikasi nya,positif,train,60624e37-b72f-468b-bfd3-530ee669ac5c,aplikasi bagus fitur nya lengkap banget membantu bertransaksi lebih mudah cepat berkembang lebih ya aplikasi nya,5,2022-11-19 13:15:48,1.0.4,0,2022,5.0,positif
menu transfer bank tidak transfer sesama bank dki virtual account 1 bulan knp skrg tidak apakah perubahan aplikasi tidak diminta pembaharuannya,netral,val,43f995bc-ab9c-40d3-bf3c-546b914efd12,menu transfer bank tidak transfer sesama bank dki virtual account 1 bulan knp skrg tidak apakah perubahan aplikasi tidak diminta pembaharuannya,4,2025-04-01 13:43:35,2.17.1,6,2025,0.0,netral
good job,positif,train,c112fc18-ad79-4ca4-ab55-f5c9c52277b8,good job,4,2026-02-22 13:07:19,2.18.0,0,2026,1.0,positif
uang masuk tidak ads notifikasi,netral,test,b76ce65f-016d-456f-a171-45229ff62dfa,uang masuk tidak ads notifikasi,1,2026-03-18 19:21:08,2.18.0,0,2026,0.0,netral
hadeuh gmn sih mkin kesini tidak bagus 1 layanan transfer dihari libur kebanyakan gagal pk bifast 2 shopeepay dana nonaktifkan bank transfer 3 gmn bayar pesanan shopee kl dinonaktifkan termasuk seabank otomatis transfer bank jg msh gagal tidak bisa 4 kl tidak berubah yo wes abis gajian ambil semuanya ajalah,negatif,train,da32d14d-017e-496a-b7cd-6c9913883666,hadeuh gmn sih mkin kesini tidak bagus 1 layanan transfer dihari libur kebanyakan gagal pk bifast 2 shopeepay dana nonaktifkan bank transfer 3 gmn bayar pesanan shopee kl dinonaktifkan termasuk seabank otomatis transfer bank jg msh gagal tidak bisa 4 kl tidak berubah yo wes abis gajian ambil semuanya ajalah,4,2025-12-25 16:41:45,2.18.0,8,2025,-2.8000000000000003,negatif
tolong masalah jaringan ngecek jakone bug tidak bisa login gimna sh jakone mobil tolong aplikasi nya diperbaiki,negatif,train,4600ad39-a1cd-48c7-b329-2e46132300e6,tolong masalah jaringan ngecek jakone bug tidak bisa login gimna sh jakone mobil tolong aplikasi nya diperbaiki,1,2024-04-01 20:21:40,2.10.0,0,2024,-3.0,negatif
aplikasi mbanking lambat ribet tidak profesional lebih ganguanya kepakenya,negatif,train,2e0c1688-42fb-4df2-b2c2-f0bd6bf798b0,aplikasi mbanking lambat ribet tidak profesional lebih ganguanya kepakenya,1,2025-04-11 20:37:18,2.4.0,1,2025,-1.4,negatif
mudah,positif,train,b19ff8dd-6a6a-4ab3-8153-dfa6698d2a93,mudah,5,2023-05-14 10:01:53,,0,2023,0.8,positif
hebat,netral,val,1d9aaa56-f766-42e3-a0d1-8a6eb2673a30,hebat,5,2024-07-18 15:18:28,,0,2024,0.0,netral
aplikasi memudahkan transaksi dilengkapi qris benar benar berguna kaum millenial fiturnya lengkap bisa membayar pln rumah ngga keluar keluar pokoknya aplikasi mantep kaum mageran millenial,negatif,train,1141c07e-1c05-410b-850a-5a135d2ff907,aplikasi memudahkan transaksi dilengkapi qris benar benar berguna kaum millenial fiturnya lengkap bisa membayar pln rumah ngga keluar keluar pokoknya aplikasi mantep kaum mageran millenial,5,2022-11-21 15:35:50,1.0.4,0,2022,-0.6,negatif
okok,netral,train,c6c2f5e4-7c23-4f14-8662-66a52a5dfdd4,okok,5,2023-09-03 00:40:49,,0,2023,0.0,netral
lihat mobile banking dki tanggal 1 april 2025 kenapa menu transfer antar bank kok tidak menu uang elektronik dana tidak mohon petunjuk kejelasan bank dki,positif,val,6b0a1e7f-8bcb-4c38-9907-1a63ef50db32,lihat mobile banking dki tanggal 1 april 2025 kenapa menu transfer antar bank kok tidak menu uang elektronik dana tidak mohon petunjuk kejelasan bank dki,2,2025-04-01 18:03:06,2.17.1,1,2025,0.8,positif
tampilan keren fiturnya bikin mudah nasabah transaksi ayo download aplikasi,positif,train,ff75a28f-a481-4f9d-99b0-034ff9e8c8e5,tampilan keren fiturnya bikin mudah nasabah transaksi ayo download aplikasi,5,2022-09-08 13:07:29,1.0.1,0,2022,1.8,positif
applikasinya keren fitur2nya mudah dipahami lengkap tidak gampang error,positif,train,7e2ed3d9-8561-452c-a260-ba308ec1292c,applikasinya keren fitur2nya mudah dipahami lengkap tidak gampang error,5,2023-01-23 20:20:12,1.0.6,0,2023,0.1999999999999999,positif
mantap aplikasi membantu sukses,positif,train,1685e8cd-708d-4f65-ad13-7342cf840f51,mantap aplikasi membantu sukses,5,2024-02-03 18:31:43,2.5.0,0,2024,2.4,positif
mantap,positif,train,85fa6453-f526-4226-840f-3df95be8fba5,mantap,5,2024-02-04 08:17:12,2.5.0,0,2024,1.0,positif
otp pakai pulsa sedangkan bank otp udah bisa pakai whatsapp,netral,train,a3032aaf-24af-4ba3-bf3d-7977bd12e849,otp pakai pulsa sedangkan bank otp udah bisa pakai whatsapp,1,2024-07-14 06:23:54,2.12.0,2,2024,0.0,netral
petama x nyoba aplikasi overall bagus aplikasi mudah digunakan praktis bagus bngt,positif,train,e8e36bf5-1423-4863-937b-c8509927bc83,petama x nyoba aplikasi overall bagus aplikasi mudah digunakan praktis bagus bngt,5,2023-05-09 12:47:29,1.0.11,0,2023,2.8000000000000003,positif
pagi tim it jakone mobile bank jakarta setelah update ui 8 0 os 17 samsung galaxy a34 5g kendala input nominal pembayaran via scan qris jakone mobile tidak bisa dilakukan tampilan keypad tidak stabil muncul langsng hilang turun kebawah input angka nominal pleaseeee mohon bantuannya atas kendala terima kasih,negatif,train,5af87393-7083-4969-80df-77abed526b97,pagi tim it jakone mobile bank jakarta setelah update ui 8 0 os 17 samsung galaxy a34 5g kendala input nominal pembayaran via scan qris jakone mobile tidak bisa dilakukan tampilan keypad tidak stabil muncul langsng hilang turun kebawah input angka nominal pleaseeee mohon bantuannya atas kendala terima kasih,5,2025-10-29 08:56:37,2.17.1,0,2025,-4.4,negatif
sekelas aplikasi pemerintahan error kirim kode otp ajah sulitt hadeuhhh kocak kocak,negatif,train,38cb025d-988b-4acf-9020-2e05eaa2d747,sekelas aplikasi pemerintahan error kirim kode otp ajah sulitt hadeuhhh kocak kocak,1,2025-03-09 01:24:47,2.14.0,0,2025,-1.4,negatif
aaaa suka banget aplikasi banget fitur memudahkan kita kayak fitur jual beli qris,positif,train,889ebe2d-2889-4a45-a36d-7f3e202539ae,aaaa suka banget aplikasi banget fitur memudahkan kita kayak fitur jual beli qris,5,2023-02-27 11:55:31,1.0.7,0,2023,2.0,positif
kirain bisa mbanking kjp enak tidak cek cek atm ternyata ribet tidak segampang video youtube diisi,positif,train,80469732-e3d0-4f7a-bcac-57ef2b4512e9,kirain bisa mbanking kjp enak tidak cek cek atm ternyata ribet tidak segampang video youtube diisi,3,2025-01-10 09:11:31,2.14.0,0,2025,0.1999999999999999,positif
berkaitan pegawai pemerintah dipastikan hasil kerjanya tidak benar,positif,test,599ca21d-fd10-451c-bb4b-2aa9e248c253,berkaitan pegawai pemerintah dipastikan hasil kerjanya tidak benar,2,2025-05-11 09:39:06,2.17.1,1,2025,1.4,positif
kenapa nih aplikasi jakone mobile tidak bisa buka,negatif,val,befd6156-a2ba-4d7b-b9be-b50ca5dfef0b,kenapa nih aplikasi jakone mobile tidak bisa buka,1,2025-05-04 14:24:55,,0,2025,-0.6,negatif
yey bisa kontrol keuangan jakone disini fitur deposito cocok simpan uang lebih aman,positif,train,9334c95a-867a-4e35-9dd4-86bb3e0480a1,yey bisa kontrol keuangan jakone disini fitur deposito cocok simpan uang lebih aman,5,2022-10-15 21:22:30,,0,2022,0.8,positif
ok,positif,train,4caa01f4-009f-4ea4-9f05-9f4e4bbe836e,ok,5,2023-01-09 21:50:13,1.0.5,0,2023,0.8,positif
bank error melakukan pembayaran qris tersedot 2x transaksi tidak berhasil cs telfon tidak jawaban alhasil duit hilang 300k,negatif,train,0487ee84-b281-416d-9cbf-e00ac2300088,bank error melakukan pembayaran qris tersedot 2x transaksi tidak berhasil cs telfon tidak jawaban alhasil duit hilang 300k,1,2025-03-29 19:51:35,2.17.1,16,2025,-1.4,negatif
pakai aplikasi terbaru nya jakone lemooottt amat ya kemarin upgrade transaksi muter2 tidak jelas kudu upgrade tolong donk sistemnya diperbaiki lebih jangan tambah lambat kek tks,negatif,test,379a674b-089c-4585-af7f-721baf4c0ef5,pakai aplikasi terbaru nya jakone lemooottt amat ya kemarin upgrade transaksi muter2 tidak jelas kudu upgrade tolong donk sistemnya diperbaiki lebih jangan tambah lambat kek tks,1,2023-06-25 11:39:13,2.0.1,2,2023,-0.3999999999999999,negatif
tidak jelas aplikasi gimna angsuran huh tolong setabil,negatif,train,70725f60-168b-4991-91b9-f139269a2a42,tidak jelas aplikasi gimna angsuran huh tolong setabil,5,2023-02-23 21:54:15,1.0.7,0,2023,-0.6,negatif
bank kacau error gagal transfer saldo terpotong error lebaran gerai atm jakarta tidak minimarket habis kontraknya tidak diperpanjang parah,negatif,test,897a877b-5578-41fd-a842-294bfd737293,bank kacau error gagal transfer saldo terpotong error lebaran gerai atm jakarta tidak minimarket habis kontraknya tidak diperpanjang parah,1,2025-04-22 20:56:18,,0,2025,-3.8,negatif
tidak bisa daftar,negatif,train,c629ef50-a42c-4010-a2a2-45831b69434f,tidak bisa daftar,3,2024-04-23 02:05:52,2.10.0,0,2024,-0.6,negatif
bagus,positif,train,afebf8e9-dc5a-4f5c-a85f-b645bac9bc74,bagus,5,2024-05-12 09:18:32,2.11.0,0,2024,0.6,positif
tidak bisa update,negatif,train,61ff3366-f9c4-4999-99d0-8fad03da01fd,tidak bisa update,2,2023-12-19 09:17:47,2.3.0,0,2023,-0.6,negatif
gampang dipahami ui nya ok one of best m banking aplikasi in indonesia,positif,train,7730590a-319d-4eb9-8fae-58f94f25d8aa,gampang dipahami ui nya ok one of best m banking aplikasi in indonesia,5,2022-10-16 23:37:37,1.0.2,0,2022,2.4000000000000004,positif
puas pakai jakone mobile bisa pembayaran apapun keren bisa tarik tunai atm bank tidak repot,positif,val,14410e09-763c-4fa5-ae6b-c007c8ce631b,puas pakai jakone mobile bisa pembayaran apapun keren bisa tarik tunai atm bank tidak repot,5,2023-09-21 17:43:49,2.2.0,0,2023,3.6,positif
mantapp mudah bgtt gunakan bermanfaat fitur lengkap,positif,train,185131f8-e93f-40e4-b56d-b89afeea7334,mantapp mudah bgtt gunakan bermanfaat fitur lengkap,5,2024-02-03 09:59:50,2.5.0,0,2024,2.2,positif
aplikasi update tambah lambat,negatif,train,e651262b-7ac2-4b77-9573-ff219afa3f3e,aplikasi update tambah lambat,1,2023-06-10 05:44:00,1.0.12,0,2023,-0.6,negatif
mantapp aplikasi,netral,val,3601b2f6-2172-480b-abe4-29904483d721,mantapp aplikasi,5,2024-08-05 11:58:11,2.12.1,0,2024,0.0,netral
kenapa tidak bisa login jakone ya masalah padahal jaringan bagus tidak bisa login anneh,negatif,train,6b1aeeca-e87a-40ac-b37a-8bda9a629a85,kenapa tidak bisa login jakone ya masalah padahal jaringan bagus tidak bisa login anneh,1,2023-08-20 08:24:46,2.0.1,0,2023,-2.2,negatif
aplikasi berguna bermanfaat reward melakukan pendaftaran pertama 600rb aplikasi mudah gunakan tampilan keren,positif,train,b7ed5790-a702-4e4e-94e8-5b6f2ee05035,aplikasi berguna bermanfaat reward melakukan pendaftaran pertama 600rb aplikasi mudah gunakan tampilan keren,1,2022-09-21 13:14:35,1.0.2,0,2022,4.4,positif
sejauh pakai aplikasi jakone mempermudah banget banget fitur fitur menarik user friendly aplikasi nya tidak gampang error nyaman deh pakai aplikasi,positif,train,2e956a98-1436-4dc6-8f61-c2860141aa67,sejauh pakai aplikasi jakone mempermudah banget banget fitur fitur menarik user friendly aplikasi nya tidak gampang error nyaman deh pakai aplikasi,5,2023-01-23 18:58:10,1.0.6,0,2023,1.7999999999999998,positif
lambat update loading terussss koneksi internet stabillll buka aplikasi lancarr buka aplikasi jakone doang lemooot,negatif,val,b0a6bbd8-4a32-401a-b384-17abb17c147b,lambat update loading terussss koneksi internet stabillll buka aplikasi lancarr buka aplikasi jakone doang lemooot,1,2023-02-17 18:44:35,1.0.7,1,2023,-1.2,negatif
aplikasi membantu banget senang menggunakan aplikasi,positif,train,58fd70aa-2521-4025-99e7-28952eec6dc4,aplikasi membantu banget senang menggunakan aplikasi,5,2024-05-03 08:23:25,2.10.0,0,2024,2.0,positif
menurut merupakan salah aplikasi mobile banking terbaik terbaik aplikasi mudah digunakan sehingga bayar bayar transfer gampang,positif,test,5a38d43d-8d1c-4ca4-bfaa-319cc5145af6,menurut merupakan salah aplikasi mobile banking terbaik terbaik aplikasi mudah digunakan sehingga bayar bayar transfer gampang,5,2023-04-23 10:45:47,1.0.10,0,2023,2.8,positif
apknya bagus memudahkan deposit online dilengkapi dngan qris rekomen banget dech,positif,train,92f16bff-345c-4dfd-bd2e-c226e006c021,apknya bagus memudahkan deposit online dilengkapi dngan qris rekomen banget dech,5,2023-01-24 13:17:21,1.0.6,0,2023,2.4000000000000004,positif
mantaps,netral,val,a033702b-1899-443b-ac05-1b9bf76aa9ee,mantaps,5,2023-11-02 19:59:05,2.3.0,0,2023,0.0,netral
suka jakone beberapa fitur spesial,positif,train,ca8f35f6-9ec7-4b6a-99f0-dbe8c178fbef,suka jakone beberapa fitur spesial,5,2022-10-16 10:47:23,1.0.2,0,2022,1.4,positif
aplikasi ribet tidak jelas topup jakcard nfc susah deteksi enakan aplikasi,negatif,train,0a176798-d7a8-4091-a880-156f1b3eeb1f,aplikasi ribet tidak jelas topup jakcard nfc susah deteksi enakan aplikasi,2,2023-06-08 17:43:51,1.0.12,0,2023,-2.0,negatif
rekening proses pendaftaran simple mudah fitur layanannya smoga lancar transaksi,positif,test,739b26d2-f353-4220-baa4-f6f43a0d69a8,rekening proses pendaftaran simple mudah fitur layanannya smoga lancar transaksi,5,2023-07-07 15:02:58,2.0.1,0,2023,2.8,positif
fitur navigasi nya bagus mudah mengerti daftar rekening fast bngt apalagi transfer online pakai bi fast biaya nya murah,positif,train,48124478-4cd1-4662-a20d-232c791aa5e9,fitur navigasi nya bagus mudah mengerti daftar rekening fast bngt apalagi transfer online pakai bi fast biaya nya murah,5,2025-10-31 22:08:33,2.17.1,0,2025,2.4,positif
membantu bisa buka rekening online aplikasi kantor cabang,positif,train,7dd0b340-a1dc-446f-8d5c-9f61bf802906,membantu bisa buka rekening online aplikasi kantor cabang,5,2025-09-01 21:26:27,2.17.1,0,2025,0.8,positif
update bukannya bagus lambat parah,negatif,train,88c3e7b9-0975-42cd-a68a-ced8f8456d04,update bukannya bagus lambat parah,2,2023-02-24 12:48:55,1.0.7,0,2023,-1.6,negatif
parah banget sih masa menu dana transaksi beda bank ilang 2 menu dipakai pas lgi buru burunya bayar transportasi online tolong diperbaiki tidak expect sih ilang secepat kek gaada aba2 pagi siangnya ilang,negatif,train,954252fe-42b4-4b30-8127-aa25f0adb402,parah banget sih masa menu dana transaksi beda bank ilang 2 menu dipakai pas lgi buru burunya bayar transportasi online tolong diperbaiki tidak expect sih ilang secepat kek gaada aba2 pagi siangnya ilang,1,2025-05-05 10:39:13,2.17.1,1,2025,-4.800000000000001,negatif
mudah gunakan tampilan menarik simpel membuat transaksi lebih nyaman efisien,positif,train,3467ba52-990e-4ba6-9ca2-7bd8157cef2c,mudah gunakan tampilan menarik simpel membuat transaksi lebih nyaman efisien,5,2023-04-18 22:01:19,,0,2023,4.2,positif
mempermudah transfer pembayaran mall pembelian pulsa,positif,train,9a6219e4-d201-422c-ac21-c4c986cd1874,mempermudah transfer pembayaran mall pembelian pulsa,3,2022-08-26 21:35:03,1.0.0,0,2022,0.8,positif
aplikasi tidak jelas download tidak bisa dibuka gimana nih,negatif,train,6a217503-79be-4e52-88b5-8241ec864de9,aplikasi tidak jelas download tidak bisa dibuka gimana nih,1,2022-10-10 13:24:55,1.0.2,1,2022,-1.2,negatif
mantap aplikasi mudah paham semoga lancar teruss,positif,train,dc4b0ab3-6cc0-4b39-bb93-0f012cbde55d,mantap aplikasi mudah paham semoga lancar teruss,5,2024-03-23 05:06:51,2.10.0,0,2024,2.6,positif
bagus mohon tambahkan fitur top up shopee pay,positif,train,7e3425e6-d6c3-48fe-9e59-5b6d0c1a01c5,bagus mohon tambahkan fitur top up shopee pay,5,2023-08-24 10:55:15,,0,2023,1.6,positif
bukanya susah sinyal lemah mending aplikasi sebelah ajaa bisa buka lancar,negatif,test,5f871bc9-57c4-4f79-b8f2-317fa8ef3d08,bukanya susah sinyal lemah mending aplikasi sebelah ajaa bisa buka lancar,1,2023-12-16 11:01:38,,0,2023,-2.0,negatif
fitur fitur nya lengkap merasa terbantu jakone mobile love it so much,positif,train,d4475389-89ca-4d3a-a20e-103f5c9a5d46,fitur fitur nya lengkap merasa terbantu jakone mobile love it so much,5,2023-01-25 17:17:43,1.0.6,0,2023,1.0,positif
aplikanya berguna banget tinggal ditingkatkan mantap,positif,train,48ac9d2c-9037-4283-8b8c-030b517d78f9,aplikanya berguna banget tinggal ditingkatkan mantap,5,2022-10-14 16:12:41,1.0.2,0,2022,1.6,positif
pas login masukin no hp no hp terdaftar lanjutkan giliran masukin identitas akun tidak terdeteksi tidak jelas banget aplikasi dicoba berulang buang auto uinstal,positif,train,3d1c6f5f-acf3-4718-b278-abf190de0fb9,pas login masukin no hp no hp terdaftar lanjutkan giliran masukin identitas akun tidak terdeteksi tidak jelas banget aplikasi dicoba berulang buang auto uinstal,1,2023-05-26 12:24:06,,1,2023,1.0,positif
