word	weight
terpelekok	-0.6
terpeleset	-0.8
terpencil	-1.0
terpendam	-1.0
terpengaruh	-0.8
terperanjat	-0.6
terperengah	-0.6
terperenyak	-0.8
terperosok	-1.0
terperuk	-0.8
terpisah	-1.0
terpojok	-0.8
terpotong	-0.6
terpukul	-0.8
terpulang	-0.6
terpuruk	-0.8
terror	-1.0
tersaku	-0.6
tersampuk	-0.8
tersangkut	-0.6
tersantet	-0.6
tersapu	-0.6
tersara bara	-1.0
tersayat	-1.0
tersekat	-1.0
terselak	-0.6
terselip	-0.6
terselubung	-1.0
terselulur	-0.4
terselusur	-0.6
tersengal-sengal	-0.8
tersengut-sengut	-1.0
tersentuh	-0.4
tersentuh (perasaan)	-0.2
terserah	-0.6
terserak	-0.6
terseret	-0.6
tersia-sia	-0.6
tersiar	-0.6
tersiksa	-1.0
tersila	-0.6
tersimbah	-1.0
tersinggung	-1.0
tersingkap	-0.6
tersingkir	-1.0
tersirah	-1.0
tersirap hatinya	-0.4
tersirep	-0.6
tersisih	-1.0
tersumbat	-1.0
tersungkap	-0.6
tersuntuk	-0.8
tersuruk	-1.0
tersusul	-0.6
tertabrak	-0.8
tertanam	-1.0
tertancap	-0.6
tertangguh	-0.6
tertanggung	-0.8
tertangkap basah	-0.6
tertangkap tangan	-0.8
tertata	-0.8
tertawan	-0.6
tertegak	-0.8
tertegun	-0.6
tertenung	-0.6
tertindas	-1.0
tertinggal	-0.6
tertubruk	-0.8
tertuju	-0.6
tertulang	-1.0
tertular	-0.8
tertumbuk	-0.8
tertumbuk akal	-1.0
tertunda	-0.6
tertutup	-1.0
terudak	-0.6
terulur lidah	-1.0
terungkap	-0.6
terzalimi	-1.0
tesis	-0.6
tetas	-0.8
tetek	-0.8
tetes	-0.6
tetesan darah	-0.6
tetiba	-0.6
tetua	-0.4
tewas	-1.0
tiada	-1.0
tidak aman	-1.0
tidak bekerja	-0.8
tidak berguna	-0.8
tidak bisa	-0.6
tidak bisa login	-1.0
tidak bisa transfer	-1.0
tidak jelas	-0.6
tidak keruan	-0.6
tidak masuk akal	-0.8
tidak membantu	-0.8
tidak responsif	-0.8
tidak stabil	-0.8
tidak update	-0.6
tiduran	-0.4
tidurin	-0.4
tikai	-0.8
tike	-0.6
tilam	-0.8
tilap	-0.8
tilas	-0.6
tim	-0.8
timah panas	-0.6
timang	-0.2
timbal	-0.4
timbangan	-1.0
timbul	-0.6
timbun	-0.6
timburu	-1.0
timpa	-0.6
timpang	-0.8
timpuk	-1.0
tindas	-1.0
tindih	-0.8
tindik	-0.6
tingau	-0.8
tinggal	-0.6
tinggalkan	-0.6
tinggikan	-0.4
tingkah	-1.0
tingkeb	-0.6
tinja	-1.0
tinju	-1.0
tipeks	-0.6
tipu muslihat	-1.0
tiri	-0.4
titi	-0.6
titian	-0.8
titik	-0.6
titik berat	-0.6
titis	-0.6
titisan darah	-0.6
tiup	-0.6
tiup-tiup	-0.6
tkde	-0.2
tobak	-0.6
tobat	-0.4
toboh	-0.8
tolak	-0.8
tolol	-1.0
tongong	-0.6
tonjok	-1.0
tonton	-0.8
topan	-0.6
topek	-0.8
topo	-1.0
tosan aji	-0.8
tradisional	-1.0
tragedi	-1.0
transfer gagal	-1.0
trauma	-1.0
traumatis	-0.8
travesti	-1.0
trayek	-0.8
trek	-0.6
tren	-0.4
tt	-0.4
tua	-0.8
tua bangka	-0.6
tuah	-0.6
tuak	-0.6
tuas	-0.6
tubruk	-0.6
tubuh	-0.8
tugal	-0.8
tugas	-0.2
tuhkan	-0.8
tuhmah	-0.6
tuil	-0.6
tuju	-0.8
tukang	-0.4
tukar	-0.6
tukas	-1.0
tulah	-0.6
tulang	-0.8
tulang punggung	-0.6
tular	-0.8
tuli	-0.6
tulup	-0.6
tumandang	-0.6
tumbang	-1.0
tumbang vertikal	-0.6
tumben	-0.4
tumbuk	-0.6
tumor	-0.8
tumpah hati	-0.6
tumpahan hati	-0.6
tumpang tinggal	-0.8
tumpas	-0.8
tumpasan	-1.0
tumpat	-0.8
tumpu	-0.6
tumpuan	-0.6
tumpuk	-0.8
tumpul	-0.6
tumpul otak	-0.6
tumpur	-1.0
tun	-0.8
tunasusila	-1.0
tunduk	-1.0
tunggakan	-0.8
tunggang	-0.2
tunggang gunung	-0.8
tunggu	-0.4
tunggul	-0.6
tungku	-0.8
tunjangan	-0.6
tunjuk perasaan	-0.6
tuntunan	-0.6
tuntut	-0.6
tupai	-1.0
turun	-0.6
turunan	-0.6
turut	-0.6
tusuk	-0.8
tutup	-0.4
tutup mulut	-0.6
tutur	-0.8
tutur kata	-0.8
tuyul	-0.8
typo	-0.4
typonya	-0.6
ua	-0.8
uang hilang	-1.0
uang pecah	-0.8
uang sogok	-0.6
uar	-0.6
uar-uar	-0.6
ubah akal	-0.4
ubah ingat	-0.6
uber	-0.6
ucap	-0.4
ucek	-0.6
uci-uci	-0.8
udahan	-0.8
udara	-0.8
udeh	-0.6
udi	-1.0
ugh	-0.8
ujar	-0.8
ujung	-0.6
ujung tangan	-0.8
ukir	-1.0
ulah	-0.6
ulam-ulam	-1.0
ulasan pers	-0.6
uler	-0.6
umbar	-0.6
umbul-umbul	-0.6
umpan	-0.6
umpat	-0.8
umpatan	-0.8
unam	-0.6
undian	-1.0
unfollow	-0.4
unit	-0.8
unjuk	-0.6
unjuk rasa	-0.6
unmood	-0.6
unting	-1.0
upah	-0.6
upaya	-0.8
uras	-0.6
urgen	-0.8
uring-uringan	-1.0
urit	-0.6
urita	-0.6
urun	-0.8
urung	-1.0
urut-urutan	-0.8
usah	-1.0
usak	-0.6
usang	-1.0
usikan	-1.0
usil	-0.6
usir	-0.8
usrek	-1.0
usul	-0.6
utang	-0.8
uyuh	-0.6
vagina	-0.8
vakum	-0.6
validitas	-0.6
vampir	-1.0
varian	-0.4
verifikasi gagal	-0.8
vibrasi	-0.6
vital	-0.8
vulgar	-0.6
wabah	-1.0
wacana	-0.6
waduk	-0.6
wafat	-1.0
waham	-0.6
wajah tidak terdeteksi	-0.8
wajar	-1.0
wajib	-0.4
walang hati	-1.0
walau	-0.6
wan	-0.8
wangsit	-0.6
wara	-0.6
wara-wara	-0.6
waras	-0.6
warita	-0.8
warta	-0.6
wasit	-0.6
waswas	-0.6
watu	-0.6
wawa	-0.6
wedus	-0.6
week	-0.8
wejang	-0.6
wejangan	-0.6
why	-0.4
wimana	-0.8
wreda	-0.8
xx	-0.2
yaahh	-0.6
yahhh	-0.6
yakali	-0.6
yalord	-0.4
yampun	-0.6
yang	-1.0
yaoi	-1.0
yauda	-0.8
yaudah	-0.8
yaudahlah	-0.6
yaudh	-0.6
yelah	-0.6
yg tuan	-0.6
yodah	-0.4
yunior	-0.8
yuwaraja	-0.8
zakar	-0.6
zalim	-1.0
zat pemabuk	-0.6
zero	-0.6
ziarah	-0.8
